código,clave,descripción,margen de mercado,caja,master,precio,unidad,ean,precio mínimo de venta 2025,precio mínimo de venta 2026,alta rotación,precio mayoreo con IVA,precio distribuidor con IVA,precio público con IVA,precio mayoreo sin IVA,precio distribuidor sin IVA,precio público sin IVA,Marca,Precio Medio Mayoreo sin IVA,Precio Medio Mayoreo con IVA,Codigo SAT,Descripcion SAT,Familia,Descripción Familia,Peso[Kg],Volumen[cm3],HD
41291,CC-202,"Cople de cobre 3/4', sin ranura, FOSET",MM0,10,500,29,Pieza,7.51E+12,18,16,0,24,18,29,20.69,15.52,25,Foset,22.41,26,40172600,Acoples de tubos,P597,Conexiones soldables de cobre,0.025,53.2,
43073,CLG-985,"Tuerca cónica reducida de latón 1/2' x 3/8', FOSET",MM0,10,800,29,Pieza,7.51E+12,18,16,0,24,18,29,20.69,15.52,25,Foset,22.41,26,31161700,Tuercas,P559,Conexiones de latón y accesorios para gas,0.027,16.429,
47280,FUS-30A,"Fusible 30 A con agarradera, VOLTECK",MM1,10,50,13,Pieza,7.50E+12,9,8,1,11,9,13,9.48,7.76,11.21,Volteck,10.34,12,39121600,Dispositivos y accesorios para la protección de circuitos,P505,"Fusibles, VOLTECK",0.021,18.034,
47640,CC-361B,"Tapón capa de cobre 1/2', FOSET BASIC",MM0,10,2500,7,Pieza,7.51E+12,4.5,4,0,6,4.5,7,5.17,3.88,6.03,Foset,5.6,6.5,31162800,Ferretería en general,P597,Conexiones soldables de cobre,0.004,9.88,
47824,APSE15-ELA,"Interruptor 3 vías acero inox de 1.5 módulos, línea Lisboa",MM00,12,144,29,Pieza,7.50E+12,18,16,0,24,18,29,20.69,15.52,25,Volteck,22.41,26,39121700,Ferretería eléctrica y suministros,P039,"Artefactos eléctricos, VOLTECK",0.025,103.241,
47826,APTI15-LA,"Interruptor timbre acero inox de 1.5 módulos, línea Lisboa",MM00,12,144,29,Pieza,7.50E+12,18,16,0,24,18,29,20.69,15.52,25,Volteck,22.41,26,39121500,"Conmutadores, controles y relés y accesorios",P039,"Artefactos eléctricos, VOLTECK",0.025,109.606,
47828,COA15-LA,"Contacto aterrizado acero inox de 1.5 módulos, línea Lisboa",MM00,12,144,29,Pieza,7.50E+12,18,16,0,24,18,29,20.69,15.52,25,Volteck,22.41,26,39121522,Contactos eléctricos,P039,"Artefactos eléctricos, VOLTECK",0.03,109.938,
48624,RO-221,"Rodaja de polietileno 2' placa giratoria, con buje, FIERO",MM00,6,96,72,Pieza,7.51E+12,45,40,0,59,45,72,50.86,38.79,62.07,Fiero,56.03,65,31162701,Ruedas para muebles,P511,Rodajas,0.19,340.35,
49089,LLJ-120B,"Llave para manguera, latón, 120g, 1/2', blíster, FOSET",MM00,6,120,93,Pieza,7.50E+12,63,56,0,76,63,93,65.52,54.31,80.17,Foset,72.41,84,40141608,Válvulas hidráulicas,P177,Llaves de jardín,0.13,413.959,
49701,CC-262,"Cople de cobre 3/4', con ranura, FOSET",MM0,10,500,29,Pieza,7.51E+12,18,16,0,24,18,29,20.69,15.52,25,Foset,22.41,26,40172601,Acoples de tubos de latón,P597,Conexiones soldables de cobre,0.024,53.2,
49851,CV-563,"Codo 90° PPR,  1', FOSET",MM00,10,160,14.5,Pieza,7.51E+12,9,8,0,12,9,14.5,10.34,7.76,12.5,Foset,11.21,13,40172610,Acoples de tubos abs,P604,Conexiones de PPR,0.05,227.377,
49945,CE-237,"Céspol flexible de PVC para lavabo, FOSET",MM00,5,30,72,Pieza,7.51E+12,45,40,0,59,45,72,50.86,38.79,62.07,Foset,56.03,65,52141700,Aparatos de baño domésticos,P854,"Céspoles, contras, extensiones y casquillos",0.241,1083.696,
15086,BAV-3/16-N,"Broca HSS 3/16' Trublack para metal, TRUPER",MM00,10,100,29,Pieza,7.51E+12,18,16,0,24,18,29,20.69,15.52,25,Truper,22.41,26,27112841,Broca manual para metal,P017,Brocas para metal,0.009,3.6,
15119,LTP-5,"Lima triángulo pesado 5', 34 dpp, TRUPER",MM00,6,120,26,Pieza,7.50E+12,18,16,1,22,18,26,18.97,15.52,22.41,Truper,20.69,24,27111900,Herramientas gruesas y de acabado,P080,Limas,0.067,23.319,
40081,PVC-101,"Tubo de 1/2' PVC hidráulico RD 21, 3m, 0.25kg, FOSET",MM0,5,0,39,Pieza,7.51E+12,27,24,0,32,27,39,27.59,23.28,33.62,Foset,30.17,35,24141700,Tubos y núcleos de embalaje y etiquetas y accesorios,P467,Tubos de PVC,0.292,1875,
45105,CPVC-652,Adaptador macho de CPVC 3/4' con inserto y tuerca de latón,MM00,10,200,72,Pieza,7.51E+12,45,40,0,59,45,72,50.86,38.79,62.07,Foset,56.03,65,40172609,Acoples de tubos de plástico cpvc,P621,Conexiones CPVC,0.085,87.75,
45108,CPVC-642,Adaptador hembra de CPVC 3/4' con inserto y tuerca de latón,MM00,10,200,72,Pieza,7.51E+12,45,40,0,59,45,72,50.86,38.79,62.07,Foset,56.03,65,40172609,Acoples de tubos de plástico cpvc,P621,Conexiones CPVC,0.085,87.516,
46087,FUS-30A-D,Tarjeta despachadora con 10 fusibles 30 A con agarradera,MM1,30,240,13,Pieza,7.51E+12,9,8,0,11,9,13,9.48,7.76,11.21,Volteck,10.34,12,39121600,Dispositivos y accesorios para la protección de circuitos,P505,"Fusibles, VOLTECK",0.019,53.768,
47429,CLG-492,"Niple campana de latón de 3/8' X 1/2', FOSET",MM0,20,400,29,Pieza,7.51E+12,18,16,0,24,18,29,20.69,15.52,25,Foset,22.41,26,40172601,Acoples de tubos de latón,P559,Conexiones de latón y accesorios para gas,0.035,39.51,
47438,CLG-471,"Niple unión de latón de 3/8' X 3/8', FOSET",MM0,10,500,29,Pieza,7.51E+12,18,16,0,24,18,29,20.69,15.52,25,Foset,22.41,26,40172601,Acoples de tubos de latón,P559,Conexiones de latón y accesorios para gas,0.035,31.02,
47830,TV15-LA,"Toma de televisión acero inox de 1.5 módulos, línea Lisboa",MM00,12,144,29,Pieza,7.50E+12,18,16,0,24,18,29,20.69,15.52,25,Volteck,22.41,26,39122200,Interruptores eléctricos y accesorios,P039,"Artefactos eléctricos, VOLTECK",0.01,74.8,
49540,FPLA-4,"Flotador de plástico # 4 sin varilla, FOSET",MM00,4,128,15.5,Pieza,7.51E+12,9,8,0,12.5,9,15.5,10.78,7.76,13.36,Foset,12.07,14,23151910,Flotador,P543,Flotadores,0.05,1033.125,
49541,FPLA-5,"Flotador de plástico # 5 sin varilla, FOSET",MM00,4,72,30,Pieza,7.51E+12,18,16,0,25,18,30,21.55,15.52,25.86,Foset,23.28,27,23151910,Flotador,P543,Flotadores,0.085,1862.096,
49625,CHU-4032,"Chupón de PVC, 1-1/2' x 1-1/4', FOSET",MM00,10,300,7.7,Pieza,7.51E+12,4.5,4,0,6.5,4.5,7.7,5.6,3.88,6.64,Foset,6.03,7,40141700,Material de ferretería y accesorios,P650,Adaptadores de hule negro,0.016,109.354,
101464,BSM-1-1/8X21,"Broca SDS Max de 1-1/8 x 21', TRUPER",MM00,2,8,1185,Pieza,7.51E+12,760,675,0,985,760,1185,849.14,655.17,1021.55,Truper,935.34,1085,27111500,Herramientas de corte y engarzado y punzones,P145,Brocas SDS,1.185,676.5,
11877,KITB-4X,"Juego de 4 piezas para instalar cerraduras, TRUPER EXPERT",MM00,4,16,630,Set,7.51E+12,400,355,0,520,400,630,448.28,344.83,543.1,Expert,491.38,570,31162402,Cerraduras,P506,Brocasierras bimetálicas,0.635,5213.04,
49226,RG-200,"Regulador de gas LP, 2 vías, 2 pigtails, baja presión",MM0,2,8,585,Pieza,7.51E+12,400,355,0,485,400,585,418.1,344.83,504.31,Foset,461.21,535,40172601,Acoples de tubos de latón,P545,Reguladores de gas,0.869,3591.48,
13126,CONO-90,"Cono de precaución de 90 cm de PVC, TRUPER",MM00,1,0,845,Pieza,7.51E+12,575,510,0,695,575,845,599.14,495.69,728.45,Truper,659.48,765,55121700,Señalización,P747,Seguridad vial,3.665,13108.175,
102236,SOIN-130,"Soldadora inversora 130A, 127V, TRUPER EXPERT",MM0,1,0,3200,Pieza,7.51E+12,2650,2350,0,2900,2650,3200,2500,2284.48,2758.62,Truper,2629.31,3050,23271400,Máquinas soldadoras,P188,Máquinas de soldar,7.32,27956.016,
47900,PA-APCO-L2N,"Placa armada negra 2 interruptores y contacto 1 mód, Lisboa",MM00,3,72,84,Pieza,7.50E+12,53,47,0,69,53,84,59.48,45.69,72.41,Volteck,65.52,76,39122200,Interruptores eléctricos y accesorios,P039,"Artefactos eléctricos, VOLTECK",0.14,365.133,
47967,PA-APCO-L2B,"Placa armada blanca 2 interruptores y contacto 1 mód, Lisboa",MM00,3,72,84,Pieza,7.50E+12,53,47,0,69,53,84,59.48,45.69,72.41,Volteck,65.52,76,39122200,Interruptores eléctricos y accesorios,P039,"Artefactos eléctricos, VOLTECK",0.14,364.49,
102207,TJR-2.25M,"Hacha para rajar madera 2-1/4 lb, mango hickory 28', TRUPER",MM00,2,8,380,Pieza,7.51E+12,265,235,0,315,265,380,271.55,228.45,327.59,Truper,297.41,345,27112005,Hachas,P404,Hachas nacionales,1.483,3366,
47890,PA-APTR-ELN,"Placa armada negra 2 interruptores 1 de 3 vías 1 mód, Lisboa",MM00,3,72,84,Pieza,7.50E+12,53,47,0,69,53,84,59.48,45.69,72.41,Volteck,65.52,76,39122200,Interruptores eléctricos y accesorios,P039,"Artefactos eléctricos, VOLTECK",0.139,349.373,
47957,PA-APTR-ELB,"Placa armada blanca 2 interruptores 1 de 3 vías 1 mód,Lisboa",MM00,3,72,84,Pieza,7.50E+12,53,47,0,69,53,84,59.48,45.69,72.41,Volteck,65.52,76,39122200,Interruptores eléctricos y accesorios,P039,"Artefactos eléctricos, VOLTECK",0.14,377.856,
50160,R-3CAT,"Rack para 3 carretillas estibadas, TRUPER",MM2,1,0,3000,Pieza,7.50E+12,3000,2660,0,3000,3000,3000,2586.21,2586.21,2586.21,Truper,2586.21,3000,56121900,Mobiliario de demostración,P581,Racks sin producto,16.49,118560,
100433,BOAC-1AX,"Bomba centrífuga para agua, 1 HP, TRUPER EXPERT",MM0,1,0,2650,Pieza,7.51E+12,2200,1950,0,2400,2200,2650,2068.97,1896.55,2284.48,Expert,2176.72,2525,40151503,Bombas centrífugas,P146,Bombas para agua,16.54,16540.992,
12559,DESP-CE,"Despachador de cinta empaque, TRUPER",MM00,2,24,270,Set,7.50E+12,175,155,0,225,175,270,193.97,150.86,232.76,Truper,211.21,245,31201500,Cinta adhesiva,P231,Cintas de empaque,0.711,3645.44,
40761,LLJ-110ZB,"Llave p/manguera, de zamac 110gr, 1/2', blíster, BASIC",MM00,6,120,51,Pieza,7.51E+12,35,31,0,42,35,51,36.21,30.17,43.97,Foset,39.66,46,40141700,Material de ferretería y accesorios,P177,Llaves de jardín,0.123,416.208,
46298,VW-208,"Válvula admisión tanque bajo, altura ajustable 25 a 38 cm",MM00,2,40,270,Pieza,7.51E+12,175,155,0,225,175,270,193.97,150.86,232.76,Foset,211.21,245,40141600,Válvulas,P517,Accesorios para WC,0.3,1260.875,
101173,EXT-300,"Extintor portátil desechable 300 g, polvo tipo ABC, TRUPER",MM00,2,18,270,Pieza,7.51E+12,175,155,0,225,175,270,193.97,150.86,232.76,Truper,211.21,245,31162800,Ferretería en general,P593,Extintores,0.5,1836,
50255,C-41X20X12,"Canastilla de acero, 42 x 21 x 12 cm, TRUPER",MM2,1,0,175,Pieza,7.50E+12,175,155,0,175,175,175,150.86,150.86,150.86,Truper,150.86,175,56121900,Mobiliario de demostración,P581,Racks sin producto,0.76,15311.617,
102727,BROU-PP1-1/4X,"Broca para router, pecho paloma, 1-1/4' con balero, TRUPER",MM00,3,24,270,Pieza,7.50E+12,175,155,0,225,175,270,193.97,150.86,232.76,Truper,211.21,245,27111500,Herramientas de corte y engarzado y punzones,P018,Brocas (fresas) para router,0.061,391.464,
102960,MG-ML/LEM,"Mango de madera 36' para hachas media y labor entera, TRUPER",MM00,6,24,205,Pieza,7.50E+12,130,115,0,170,130,205,146.55,112.07,176.72,Truper,159.48,185,27112011,Mangos de herramientas,P405,Mangos de repuesto,0.745,1583.522,
103476,LR-SA1,"Lima rotativa punta cilindro, 10 mm, TRUPER",MM00,3,144,205,Pieza,7.51E+12,130,115,0,170,130,205,146.55,112.07,176.72,Truper,159.48,185,27111900,Herramientas gruesas y de acabado,P863,Limas rotativas,0.025,57.846,
10469,ESTA-28,"Escalera de tijera 100% aluminio tipo ll 8 peldaños, TRUPER",MM00,1,0,3775,Pieza,7.51E+12,2600,2300,0,3125,2600,3775,2693.97,2241.38,3254.31,Truper,2974.14,3450,30191501,Escaleras,P539,Escaleras,9.4,181884.625,
45934,PPG-34NH,"Conector para PEALPE, 3/4', con rosca hembra, FOSET",MM00,2,100,122,Pieza,7.51E+12,78,69,0,102,78,122,87.93,67.24,105.17,Foset,96.55,112,40172501,Conector de tubo de latón,P851,Tubería y conexiones PE-AL-PE,0.135,91.884,
48499,CLG-666,"Niple unión NPT de latón, 1/2' con tuerca hexagonal, FOSET",MM0,10,250,40,Pieza,7.51E+12,26,23,0,34,26,40,29.31,22.41,34.48,Foset,31.9,37,40172900,Uniones de extensión de tubos,P559,Conexiones de latón y accesorios para gas,0.045,50.412,
49225,RG-100,"Regulador de gas LP, 1 vía, punta pol, baja presión",MM0,4,32,185,Pieza,7.51E+12,130,115,0,155,130,185,133.62,112.07,159.48,Foset,146.55,170,40172601,Acoples de tubos de latón,P545,Reguladores de gas,0.296,1485.12,
49654,CC-612,"Conector de cobre, rosca exterior 3/4', FOSET",MM00,20,320,40,Pieza,7.51E+12,26,23,0,34,26,40,29.31,22.41,34.48,Foset,31.9,37,40172601,Acoples de tubos de latón,P668,Conexiones roscables de cobre y bronce,0.04,61.824,
103370,MG-MD-20,"Mango de 36' para marros de 20 lb, TRUPER",MM00,6,24,205,Pieza,7.51E+12,130,115,0,170,130,205,146.55,112.07,176.72,Truper,159.48,185,27112700,Herramientas mecánicas,P405,Mangos de repuesto,0.915,1606.5,
15384,BAV-15/32-N,"Broca HSS 15/32' Trublack para metal, TRUPER",MM00,5,50,205,Pieza,7.51E+12,130,115,0,170,130,205,146.55,112.07,176.72,Truper,159.48,185,27112841,Broca manual para metal,P017,Brocas para metal,0.088,68.749,
24583,FM-15P,"Fumigador de 15 L manual de mochila, PRETUL",MM0,1,0,960,Pieza,7.51E+12,650,575,0,785,650,960,785,650,960,Pretul,865,865,21101800,Aparatos dispersores o aspersores para agricultura,P826,Fumigadores jardineros y de mochila,4.22,41198.976,
48861,CC-865,"Codo 45° de cobre 1-1/2', FOSET",MM0,2,100,205,Pieza,7.51E+12,130,115,0,170,130,205,146.55,112.07,176.72,Foset,159.48,185,40172609,Acoples de tubos de plástico cpvc,P597,Conexiones soldables de cobre,0.13,266,
48898,CC-604,"Conector de cobre, rosca interior 1-1/4', FOSET",MM00,2,80,205,Pieza,7.51E+12,130,115,0,170,130,205,146.55,112.07,176.72,Foset,159.48,185,31163100,Conectores,P668,Conexiones roscables de cobre y bronce,0.2,229.724,
13123,CONO-70R,"Cono de precaución de 70 cm de PVC con reflejante, TRUPER",MM00,1,0,570,Pieza,7.51E+12,390,345,0,470,390,570,405.17,336.21,491.38,Truper,448.28,520,55121700,Señalización,P747,Seguridad vial,2.525,7757.392,
102457,PCY-PF,"Pala cuadrada T-2000, puño 'Y' mango fibra de vidrio, TRUPER",MM00,3,0,330,Pieza,7.51E+12,225,199,0,275,225,330,237.07,193.97,284.48,Truper,258.62,300,27112004,Palas,P299,Palas nacionales,1.98,7985.809,
102458,PRY-PF,"Pala redonda T-2000, puño 'Y' mango fibra de vidrio, TRUPER",MM00,3,0,330,Pieza,7.51E+12,225,199,0,275,225,330,237.07,193.97,284.48,Truper,258.62,300,27112004,Palas,P299,Palas nacionales,1.813,6547.527,
10835,FUT-3,"Fumigador jardinero 3 L (0.8 gal), TRUPER",MM00,1,4,330,Pieza,7.51E+12,225,199,0,275,225,330,275,225,330,Truper,300,300,21101800,Aparatos dispersores o aspersores para agricultura,P826,Fumigadores jardineros y de mochila,1.1,14081.28,
102981,LE-4MM,"Hacha labor entera 4 lb, mango de madera 36', TRUPER",MM00,2,8,505,Pieza,7.50E+12,345,305,0,415,345,505,357.76,297.41,435.34,Truper,392.24,455,27112005,Hachas,P404,Hachas nacionales,2.525,4916.25,
102984,ML-4MM,"Hacha media labor 4 lb, mango de madera 36', TRUPER",MM00,2,8,505,Pieza,7.50E+12,345,305,0,415,345,505,357.76,297.41,435.34,Truper,392.24,455,27112005,Hachas,P404,Hachas nacionales,2.72,4913.409,
55956,DESP-BAV-GR-C,Despachador 29 compartimentos para brocas HSS con producto,MM1,1,0,16250,Set,7.51E+12,13335,11780,0,14650,13335,16250,12629.31,11495.69,14008.62,Truper,13362.07,15500,31162800,Ferretería en general,P017,Brocas para metal,15.72,87449.05,
10450,ESTA-25,"Escalera de tijera 100% aluminio tipo ll 5 peldaños, TRUPER",MM00,1,0,2475,Pieza,7.51E+12,1700,1500,0,2050,1700,2475,1767.24,1465.52,2133.62,Truper,1939.66,2250,30191501,Escaleras,P539,Escaleras,5.5,95484.5,
10495,ESTD-24,"Escalera de tijera doble, tipo ll, 4 escalones, TRUPER",MM00,1,0,2475,Pieza,7.51E+12,1700,1500,0,2050,1700,2475,1767.24,1465.52,2133.62,Truper,1939.66,2250,30191501,Escaleras,P539,Escaleras,5.62,117628.2,
11133,HM-4FX,"Hacha Michigan 4 lb, mango fibra de vidrio 34', TRUPER",MM00,2,8,625,Pieza,7.51E+12,425,375,0,515,425,625,443.97,366.38,538.79,Truper,487.07,565,27112005,Hachas,P404,Hachas nacionales,2.775,4400.1,
13342,BRT-1S,"Brocha cerdas sintéticas 1' corte recto, mango de madera",MM00,6,144,26,Pieza,7.51E+12,17,15,0,22,17,26,18.97,14.66,22.41,Truper,20.69,24,31211904,Brochas,P019,Brochas y cepillos para pintor,0.031,111.086,
47456,CLG-656,"Conector NPT soldable de latón, 1/2' X 3/8', FOSET",MM0,10,600,26,Pieza,7.51E+12,17,15,0,22,17,26,18.97,14.66,22.41,Foset,20.69,24,40172601,Acoples de tubos de latón,P559,Conexiones de latón y accesorios para gas,0.02,24.265,
47822,APSE3-LA,"Interruptor sencillo acero inox de 3 módulos, línea Lisboa",MM00,12,144,26,Pieza,7.50E+12,17,15,0,22,17,26,18.97,14.66,22.41,Volteck,20.69,24,39121700,Ferretería eléctrica y suministros,P039,"Artefactos eléctricos, VOLTECK",0.026,135.975,
47827,COA-LA,"Contacto aterrizado acero inox de 1 módulo, línea Lisboa",MM00,12,144,26,Pieza,7.50E+12,17,15,0,22,17,26,18.97,14.66,22.41,Volteck,20.69,24,39121522,Contactos eléctricos,P039,"Artefactos eléctricos, VOLTECK",0.025,77.422,
47870,PPDO-LN,"Placa negra de 2 ventanas 1 módulo, línea Lisboa, VOLTECK",MM00,12,144,26,Pieza,7.50E+12,17,15,0,22,17,26,18.97,14.66,22.41,Volteck,20.69,24,39122200,Interruptores eléctricos y accesorios,P039,"Artefactos eléctricos, VOLTECK",0.079,172.116,
47872,PPTR-LN,"Placa negra de 1 ventana 3 módulos, línea Lisboa, VOLTECK",MM00,12,144,26,Pieza,7.50E+12,17,15,0,22,17,26,18.97,14.66,22.41,Volteck,20.69,24,39122200,Interruptores eléctricos y accesorios,P039,"Artefactos eléctricos, VOLTECK",0.078,161.747,
47937,PPDO-LB,"Placa blanca de 2 ventanas 1 módulo, línea Lisboa, VOLTECK",MM00,12,144,26,Pieza,7.50E+12,17,15,0,22,17,26,18.97,14.66,22.41,Volteck,20.69,24,39122200,Interruptores eléctricos y accesorios,P039,"Artefactos eléctricos, VOLTECK",0.078,159.798,
47939,PPTR-LB,"Placa blanca de 1 ventana 3 módulos, línea Lisboa, VOLTECK",MM00,12,144,26,Pieza,7.50E+12,17,15,0,22,17,26,18.97,14.66,22.41,Volteck,20.69,24,39122200,Interruptores eléctricos y accesorios,P039,"Artefactos eléctricos, VOLTECK",0.077,170.29,
49648,CC-512,"Codo 90° de cobre, rosca exterior 3/4', FOSET",MM00,10,120,130,Pieza,7.51E+12,85,75,0,110,85,130,94.83,73.28,112.07,Foset,103.45,120,40172601,Acoples de tubos de latón,P668,Conexiones roscables de cobre y bronce,0.12,113.9,
49656,CC-601,"Conector de cobre, rosca interior 1/2', FOSET",MM00,20,500,26,Pieza,7.51E+12,17,15,0,22,17,26,18.97,14.66,22.41,Foset,20.69,24,40172601,Acoples de tubos de latón,P668,Conexiones roscables de cobre y bronce,0.025,38.925,
101439,BSM-7/8X21,"Broca SDS Max de 7/8 x 21', TRUPER",MM00,2,16,660,Pieza,7.51E+12,425,375,0,550,425,660,474.14,366.38,568.97,Truper,517.24,600,27111500,Herramientas de corte y engarzado y punzones,P145,Brocas SDS,0.8,663.12,
101703,COL12-ROU-N3,"Collet de 1/2' para ROU-N3, TRUPER",MM00,1,144,145,Pieza,7.51E+12,85,75,0,120,85,145,103.45,73.28,125,Truper,112.07,130,31162800,Ferretería en general,P289,Refacciones para máquinas portátiles,0.053,111.555,
102085,TJR-4.5F,"Hacha para rajar madera 4.5 lb, mango fibra de vidrio 34'",MM00,2,8,625,Pieza,7.51E+12,425,375,0,515,425,625,443.97,366.38,538.79,Truper,487.07,565,31162800,Ferretería en general,P404,Hachas nacionales,3.158,5353.3,
102318,BFM-15,"Broca forstner 15 mm para madera, TRUPER",MM00,4,24,130,Pieza,7.51E+12,85,75,0,110,85,130,94.83,73.28,112.07,Truper,103.45,120,27112800,Conexiones de herramientas y accesorios,P016,Brocas para madera,0.055,368.582,
11122,BAV-5/32,"Broca HSS 5/32' Trugold para metal, TRUPER EXPERT",MM00,10,100,26,Pieza,7.50E+12,17,15,0,22,17,26,18.97,14.66,22.41,Expert,20.69,24,27112841,Broca manual para metal,P017,Brocas para metal,0.006,3.44,
11146,BAV-11/32,"Broca HSS 11/32' Trugold para metal, TRUPER EXPERT",MM00,5,50,130,Pieza,7.50E+12,85,75,0,110,85,130,94.83,73.28,112.07,Expert,103.45,120,27112841,Broca manual para metal,P017,Brocas para metal,0.04,34.499,
12741,BAV-9/64-B,"Broca HSS 9/64' Trugold para metal en blíster, EXPERT",MM00,10,240,26,Pieza,7.51E+12,17,15,0,22,17,26,18.97,14.66,22.41,Expert,20.69,24,27112841,Broca manual para metal,P017,Brocas para metal,0.01,62.729,
15338,BAV-25/64-N,"Broca HSS 25/64' Trublack para metal, TRUPER",MM00,5,50,130,Pieza,7.51E+12,85,75,0,110,85,130,94.83,73.28,112.07,Truper,103.45,120,27112841,Broca manual para metal,P017,Brocas para metal,0.059,43.52,
17757,GNY-20,"Guía de nylon de 20 m para cable, TRUPER",MM00,2,24,130,Pieza,7.51E+12,85,75,0,110,85,130,94.83,73.28,112.07,Truper,103.45,120,20122362,Guía de campana de la línea de cable,P198,Guías para cable,0.185,813.618,
27063,HIPE-60,Carrete con 100 m de hilo para pesca azul calibre 0.60 mm,MM00,10,120,26,Pieza,7.51E+12,17,15,0,22,17,26,18.97,14.66,22.41,Pretul,20.69,24,49131502,Hilo de pesca,P642,Hilos para pesca,0.056,142.296,
44199,TAQ-1/4P,"Bolsa con 50 taquetes de plástico 1/4', FIERO",MM00,24,216,26,Bolsa,7.50E+12,17,15,0,22,17,26,18.97,14.66,22.41,Fiero,20.69,24,27112100,Herramientas de sujeción y fijación,P866,Taquetes plásticos y madera,0.049,278.652,
46321,CCH-4X4C,"Caja cuadrada 4' x 4' reforzada, VOLTECK",MM0,24,144,26,Pieza,7.50E+12,17,15,1,22,17,26,18.97,14.66,22.41,Volteck,20.69,24,39121330,Caja de distribución eléctrica,P417,Chalupas y cajas de registro,0.155,501.592,
47823,APSE-ELA,"Interruptor de 3 vías acero inox de 1 módulo, línea Lisboa",MM00,12,144,26,Pieza,7.50E+12,17,15,0,22,17,26,18.97,14.66,22.41,Volteck,20.69,24,39121700,Ferretería eléctrica y suministros,P039,"Artefactos eléctricos, VOLTECK",0.025,76.053,
47871,PPSE15-LN,"Placa negra de 1 ventana 1.5 módulos, línea Lisboa, VOLTECK",MM00,12,144,26,Pieza,7.50E+12,17,15,0,22,17,26,18.97,14.66,22.41,Volteck,20.69,24,39122200,Interruptores eléctricos y accesorios,P039,"Artefactos eléctricos, VOLTECK",0.079,174.258,
47938,PPSE15-LB,"Placa blanca de 1 ventana 1.5 módulos, línea Lisboa, VOLTECK",MM00,12,144,26,Pieza,7.50E+12,17,15,0,22,17,26,18.97,14.66,22.41,Volteck,20.69,24,39122200,Interruptores eléctricos y accesorios,P039,"Artefactos eléctricos, VOLTECK",0.081,166.98,
12466,BRT-1C,"Brocha pelo de camello de 1' con mango de madera, TRUPER",MM00,6,72,26,Pieza,7.51E+12,17,15,0,22,17,26,18.97,14.66,22.41,Truper,20.69,24,31211904,Brochas,P019,Brochas y cepillos para pintor,0.021,76.781,
100900,SOIN-101M,"Mini soldadora inversora 100A, 127V, TRUPER EXPERT",MM0,1,0,2525,Pieza,7.51E+12,2100,1850,0,2300,2100,2525,1982.76,1810.34,2176.72,Truper,2068.97,2400,23271700,"Accesorios para soldar, soldadura fuerte y soldadura débil",P188,Máquinas de soldar,5.88,17856.2,
49655,CC-613,"Conector de cobre, rosca exterior 1', FOSET",MM00,10,160,66,Pieza,7.51E+12,42,37,0,55,42,66,47.41,36.21,56.9,Foset,51.72,60,40172601,Acoples de tubos de latón,P668,Conexiones roscables de cobre y bronce,0.065,107.628,
103198,DIA-120,"Diablo de carga, plegable de aluminio, 120 kg, TRUPER",MM0,1,3,1515,Pieza,7.51E+12,1050,925,0,1250,1050,1515,1077.59,905.17,1306.03,Truper,1185.34,1375,22101528,Cargadores de ruedas,P553,Diablos de carga,5.79,21420,
